imdbId,reviews
0054938,79
0066476,55
0118137,109
0062159,29
0055562,66
0058208,99
0053464,87
0060074,26
0075142,33
0058374,130
0050530,53
0050957,46
0052286,27
0052289,42
0038387,38
0051993,58
0055408,28
0062035,17
0060753,121
0052891,26
0043954,20
0058267,30
0066326,8
0055452,28
0057507,55
0075862,10
0054691,62
0056207,13
0106682,26
0052850,17
0054415,39
0042874,14
0061191,81
0059786,23
0052849,17
0050381,36
0059290,17
0053213,11
0059161,54
0045655,23
0047211,6
0054851,39
0052782,43
0131028,7
0052156,31
0050118,48
0052719,19
0086026,89
0048256,40
0061759,37
0043757,44
0040500,13
6574146,37
0055380,25
0456014,49
0093872,40
0056499,42
0094153,34
0063300,16
0076650,18
0219765,0
0061149,10
0070289,20
0085792,12
0133018,4
0032638,14
0098656,1
0122800,12
0069952,24
0063554,5
0084184,13
0324213,82
0041865,13
0325127,2
0088772,62
0099704,12
3401174,0
5740242,1
0365296,11
0113239,3
0105654,14
0054724,55
0064961,4
6215044,114
0052751,20
0144185,7
0085979,20
0058392,17
0099637,52
0072409,22
0069100,9
0094384,14
0064048,46
0075710,47
1462059,361
1332653,58
2265779,0
0201520,1
0280770,12
0366028,19
0439358,1
0902981,5
2386231,14
2261719,1
2292955,6
2475794,1
1754438,31
0366178,12
0368574,15
2288121,0
2094767,8
0350934,36
0368576,14
0372764,15
1126510,1
1846473,2
1805479,1
2064728,0
1764600,2
1725050,0
1239459,18
0892051,16
1620464,0
1586262,0
1070781,4
1599280,1
1506452,9
1494812,3
1806996,0
0433883,45
0192263,34
1194603,1
0478705,5
1091989,3
1124396,9
0937373,16
1677719,0
0478361,2
1259772,1
0313116,10
0814042,6
1363109,19
1230207,2
0072885,0
1933667,63
4429194,74
1718924,45
4551314,2
5348236,12
4854126,1
0085932,8
0044992,0
0212943,5
0213309,1
1322330,2
0976209,1
0854151,0
0459924,7
0362832,0
0768690,0
0120602,42
0116147,111
0180853,0
0089484,0
0084222,1
0382631,1
0070743,8
0078673,6
0283957,14
0105113,0
0308131,7
0396781,0
0814236,3
0477337,13
2046164,0
0101943,3
0402874,12
3839880,100
0167554,6
1426767,0
0123360,5
2593290,0
1733111,5
2034756,6
2167970,0
2321517,2
1674741,4
1587390,7
1172069,4
0285800,13
1139804,0
1202532,0
1285174,1
1532261,0
3778010,27
0027985,12
5494396,9
0115097,23
3061222,10
6442978,21
3656138,24
0290296,16
2629370,0
0101608,1
0356867,3
0282155,4
0100797,25
0171410,67
0457074,4
0913446,3
0405699,3
0450077,1
0605183,1
0200267,5
0307050,1
4882376,71
2996932,1
6253522,48
3556920,66
2614316,0
0083801,35
0068746,34
1148261,6
0298411,0
4857596,2
0914805,20
0800361,7
0053598,15
4216902,12
0871886,0
0219263,5
3474600,7
2057193,0
0117338,13
1572916,1
0117797,28
0073927,4
0104962,2
0479728,0
5750534,9
0067398,10
1285285,1
1520428,7
2040565,3
0370969,8
3724898,12
4109454,2
5158522,13
0050173,9
0152066,3
0112366,9
0266821,1
1318414,1
1315584,1
0209074,2
3066856,2
1432916,2
0814229,1
0219233,3
1372747,0
2822672,43
4835086,8
2190451,11
0067701,3
0073841,4
0307937,0
0423061,3
1570991,1
2137792,1
4990652,0
4131206,1
5049636,4
5936692,4
3469046,211
0144164,5
0110908,0
0105185,8
6212346,1
3229488,43
1438463,1
0910868,7
1027743,5
0097244,26
1532382,4
1245736,11
1510274,0
1414840,0
1419113,2
1590125,2
1620549,1
2628798,0
0958860,23
1429429,4
2156825,0
2258239,2
2349126,1
0077222,5
0055468,0
0117880,36
0792978,7
0351867,7
4457678,25
0118824,22
0148059,4
2420886,4
0444890,11
0092713,2
1942900,7
1828232,3
0076794,10
0949326,2
0096540,41
1297297,6
0126237,20
6278008,2
2710826,27
6714534,28
5431600,31
0332344,3
5929750,146
1560959,3
5256722,6
0030845,46
0102497,2
0181317,7
3338310,0
1280548,24
0813999,17
3621288,1
2674358,39
3338268,0
0450158,13
0479293,0
1821599,0
4196010,5
4559932,0
0784688,0
2856896,3
0459759,1
5687040,7
0075811,8
0165844,1
0166804,4
0374262,16
4544696,68
0318960,1
0241146,2
4254562,6
5390066,26
3079222,3
3380264,32
4418398,15
0083313,12
1479668,7
0481320,9
1454603,2
1612793,5
2437712,2
2069708,10
2005153,8
0285682,10
4357170,8
1318522,10
0815170,1
0281618,13
0175555,14
3198544,1
1695763,2
0088952,6
0179761,8
1663628,20
0490114,4
0405832,17
1370426,6
1946177,9
3074546,5
3520698,9
0800328,35
0377701,25
0250292,36
1114258,161
0093169,3
3585116,0
0422618,9
0248953,12
0928364,3
1251735,6
0915458,4
1971403,5
0361805,26
0089125,3
0120628,6
0491211,4
0167250,15
0095362,24
1866230,3
1105730,16
4706888,25
1472583,2
0322389,29
1572506,2
0197739,2
0455671,3
1034456,3
0491722,13
0098003,4
0401593,13
0307156,20
0259567,18
0822831,2
1290140,0
0116712,17
0475330,2
0104879,18
1213825,9
1307065,11
0295432,7
0095730,18
0452660,30
0406097,5
0093649,8
2071567,2
0473539,5
0369910,7
0194342,19
0358148,16
0496373,5
0223954,37
0483776,2
0095875,15
0272255,37
1249307,7
0340331,48
0368249,11
0114465,20
0117397,18
0105321,8
1203532,2
6115408,1
0431461,12
0058139,4
1504489,16
1326277,4
0295718,6
0105473,3
0887966,8
0088385,12
2330666,4
0224025,17
0425468,12
0200954,20
3130302,8
0924134,7
2520516,1
0092104,10
0274993,6
0271272,0
0102574,2
0791635,0
1275954,1
2650954,4
0157713,2
0061376,26
0068806,6
4565668,3
2739884,0
4464702,0
4284046,4
0039819,13
0419816,8
0976030,1
0421625,9
5497906,3
0059464,115
1945081,0
4384398,0
5789664,0
3508808,2
3320500,16
5866284,24
3868978,4
3921348,5
5952306,3
3794392,9
4711924,31
1967614,70
0392433,5
1215482,5
0804551,18
6798722,3
3354222,20
2116974,6
2365172,0
1043800,7
0135625,1
0133108,1
2363219,10
4629032,5
4230876,0
0224084,1
4162132,0
3963170,0
1052353,7
3194426,0
2393917,4
0067517,3
5069074,78
0090077,5
1773188,0
0489682,34
6067832,11
5809020,45
0000001,13
0078430,44
2343140,5
0028158,13
0024484,22
6587078,12
0027932,5
1079966,4
0071299,2
5576334,0
6269192,33
0058222,20
0302739,33
0052897,13
0357648,20
0025068,12
5713426,8
0025046,4
0051175,0
1624996,17
2258465,0
6068960,24
0328279,1
3397160,7
2633076,25
6304162,69
2304459,4
0063752,0
0264917,6
3150834,2
1010035,5
0220608,37
5747464,0
4160132,20
0475730,5
4146410,8
0037870,8
0230169,108
6288250,59
1984261,2
0040983,8
0267351,8
0460946,8
0036955,9
0105791,12
0470402,15
0499518,1
4643432,3
2622294,2
5882704,2
2446108,0
2168938,1
2395337,1
3565904,2
2650548,0
3824344,1
3791266,0
4137924,1
5898034,5
3159812,3
4779496,3
6536944,4
6001712,0
4025594,1
0400687,0
3896738,51
2290645,2
2218924,6
2484224,18
4471456,0
0772165,6
2458314,6
5954088,19
0071454,2
5044656,15
4650738,0
0153489,4
4427840,1
0265010,34
1183701,1
6162808,7
0114125,4
6263642,4
6268052,61
4102722,29
1718998,3
0478978,3
4799064,43
5572566,25
0037798,44
0145529,88
2112331,9
1698654,1
4074928,39
4799050,208
2101507,19
4934870,2
0066739,0
0175557,1
0175203,5
0127497,13
0119860,20
0372937,22
0166097,0
0265567,0
0108235,0
0094371,6
4572998,3
3084568,0
1262969,1
0219207,1
1352765,5
4974584,16
0462640,3
0322988,5
1623753,0
1365048,8
1517225,9
2241403,14
2070897,11
1839426,13
3273632,0
5165936,13
3367250,4
4327752,25
3904278,46
6357202,9
4687276,102
0041727,13
0034701,3
0063342,5
1114757,3
0312412,4
0768114,13
0075776,4
0100694,12
4475992,70
0052852,5
0074146,5
0777905,3
0293086,4
0416979,8
0097564,17
0093170,85
3967856,281
3890160,1015
6710658,3
5592248,253
1935897,66
5241534,2
2229497,2
0374887,72
0877057,303
3110982,5
2115386,2
1844048,0
2592464,0
0854667,21
0449999,272
1426384,1
0455663,7
1440278,0
1179067,1
0987918,13
0097911,52
0790786,5
0102421,8
0109144,27
2860568,0
4944658,12
3565836,5
0110410,31
3225948,1
1757912,0
5952180,0
0143907,12
5129510,8
0066578,65
0330829,49
0479973,1
0236135,5
4191702,43
0054017,55
1391890,1
0805604,6
0085350,10
1127888,3
0249356,2
0174180,5
0218716,4
0449629,34
1227538,1
0070302,8
0885522,3
1297429,0
6373590,0
0347752,1
0301164,3
0089144,1
1040025,0
0093833,80
0482499,10
0069090,50
0449880,2
0245184,5
0435724,0
0249934,2
0307403,5
1124374,8
0762115,79
6264596,12
5700496,8
0064593,2
4290974,72
4927984,6
0098623,16
0094103,1
5242320,1
0326450,20
4849438,478
5770620,46
3598108,5
4929038,29
0096329,6
3567666,59
2337841,38
5952526,1
0415940,4
2473476,28
1464606,13
3784652,5
0110022,14
5112578,68
2582784,45
3006588,11
1067086,6
0256459,25
0084904,19
0331701,13
0361661,1
0102653,11
1323598,6
0285903,0
5083604,6
5529120,0
4457820,0
5526660,0
0326963,1
0194243,0
1373243,0
1027874,17
1796603,1
1329231,1
0255958,3
1523274,0
5598206,7
3174412,0
1567247,7
1649303,4
1176458,5
0288624,5
0140581,26
1212399,16
2934916,2
1569465,0
6721848,2
0073764,4
0075887,13
0064620,2
5112054,2
5206558,0
2800340,19
0169299,74
5717492,34
0083741,6
1544608,61
0081846,50
1260932,5
1734493,150
0116676,4
0244290,22
5270810,2
0266791,1
6011884,0
4537362,3
0489015,9
5840988,2
0350811,24
0449252,8
0229235,10
4914580,26
0000091,22
0132134,23
0048554,81
0100058,8
6388082,4
6399158,18
1822396,1
4871022,0
2720566,0
0478166,15
5161058,0
2368920,3
4805316,128
0282108,31
5597946,0
1264115,31
0253828,30
0253822,2
0253790,1
0274932,6
0253738,0
0253623,1
0253616,0
0253619,2
1587263,2
0253377,1
0252695,2
0486708,3
0252611,5
0252562,1
0765833,1
0252496,2
0289967,1
0264051,2
1594918,6
0252414,1
0499305,0
1865569,1
0456047,1
1526284,2
0252249,0
4728338,17
0499291,0
1523583,4
3512072,4
0097681,0
1972752,19
0915457,3
1436432,70
0418129,10
0070121,98
1274725,6
1943863,0
4670972,1
0046977,54
4613910,0
0479164,9
0407205,19
2630352,0
3739110,37
0078836,38
3705822,56
2287418,0
0104541,32
0386123,6
2396369,2
4000670,7
0055409,3
4379536,3
4009232,3
2917916,2
2310003,1
2582576,58
3974320,2
4831810,4
5059126,8
2058740,0
0140533,9
0358559,6
0078778,43
0291559,10
1047610,3
0814086,2
1323575,1
1135090,2
0810410,9
1410060,0
0497531,1
0196055,8
0254091,2
2388730,0
0414224,7
2271387,5
3091320,3
0814187,4
0141679,4
1598169,1
6739646,22
4991512,18
6218048,9
0085240,4
0067669,12
5132170,0
5805752,82
6333064,44
0099720,13
0098257,13
0095867,16
0089539,20
1663956,13
2603308,6
2063782,12
1521846,12
6193424,41
0277187,9
0780126,25
4795124,51
5736592,42
3309038,1
4287348,7
1638277,9
0098467,15
0126848,20
0058659,52
0093951,6
4283414,10
1724970,173
1107828,0
0083347,6
5327922,10
0073596,21
0037000,21
0055635,2
5068650,43
0087291,51
1441941,3
0246644,3
0028120,16
0032152,24
0248828,3
0246642,5
0249854,3
0248827,4
0249853,3
3530344,2
0043548,16
0042384,18
5584732,10
0079583,16
0070165,33
3779844,1
1366338,13
1712185,12
0193716,16
0940502,9
0306714,21
0823212,0
2062960,2
0972374,21
5016946,30
2374308,1
3103564,2
0099271,12
5159024,1
3467914,18
6131636,11
4882548,23
0299045,13
6399400,0
0004100,6
5686132,40
5808778,12
6574272,69
0140859,17
0105592,12
0105395,12
0108277,16
0114433,7
0077613,12
0089108,12
5505722,32
0090333,24
1020955,6
2935390,40
5820148,0
0265587,14
0079406,15
0087148,4
0073594,40
3615160,5
0138050,26
0810644,23
1337446,4
2557964,0
6282314,15
4432980,1
0103128,20
0089649,3
0176326,10
4218696,137
4015630,1
0206093,3
4313608,1
0161634,70
4128382,27
4743564,4
0327745,0
2499534,0
3699354,8
2236358,4
0221543,2
5655222,51
2137684,3
0069307,2
0117296,4
0135024,31
4769824,43
5491994,104
0041649,0
4572792,137
5687968,0
4648586,4
0834581,2
1254975,2
1830802,9
0001463,18
0425253,43
0979435,3
3177332,24
5607782,16
5781798,18
0475612,5
0063016,2
3459906,0
1054116,2
1087873,0
3344680,78
2511608,0
5925968,0
6086080,10
1277733,10
4058122,3
5776208,49
3721954,94
3606752,319
4250438,8
4590092,7
4411596,93
4899370,79
4695012,759
5816374,28
3685624,6
2091256,126
3155328,22
0076207,1
0071486,10
0086874,3
1291125,7
4185566,11
4509840,80
0027914,22
0080719,2
5207320,9
5039088,26
4108134,67
4814760,76
0326115,2
5632118,0
3762912,13
0060271,6
1984279,6
2957760,72
1515208,19
5893332,116
4494706,1
3198000,30
1641638,27
5918090,8
5194226,1
5826432,16
5168832,13
0008775,7
5078354,11
4630562,572
1382454,12
4621630,23
0268327,0
5542878,1
0772155,3
4838534,4
5220430,6
2396671,25
3616934,11
3453648,13
5834036,16
0076416,25
0251744,32
0117865,2
3011816,1
0122734,0
0865496,11
0007047,5
0200809,40
4961380,79
0130142,16
0493419,5
0327227,8
2345759,873
5653084,0
0857186,0
0059874,4
0374170,3
2334871,302
3462710,109
1469304,440
5323642,3
6673840,20
5242684,11
4778500,4
5271906,4
1726749,1
5334704,13
1606207,2
5980798,6
1472460,4
2878846,4
6003368,102
5001718,119
3228088,19
2184233,13
6113488,135
2852500,1
0216434,5
3344694,45
0783234,12
1773083,3
0267721,5
1447493,1
1236373,2
0167868,0
0399803,3
5458566,6
0068271,58
4581576,146
0052394,36
2589132,3
1837492,1420
0104774,6
6601954,0
0119769,2
0368652,2
0092137,9
4981966,104
5357556,13
6736782,33
3021686,45
0195846,0
0067192,30
0249011,1
5798432,7
0069693,3
0431091,6
4125222,2
6315800,40
0327890,7
0185906,745
2547210,6
2514298,5
5767182,9
4481414,222
0077912,31
1545985,5
3692652,35
0079400,48
0358551,7
4982252,6
3144226,1
0037680,1
0063124,4
0064074,36
5894778,3
6210808,4
5937962,4
0103816,1
3501590,24
2025516,2
5153860,11
0091572,21
1329396,6
1037229,6
1252383,3
0106710,1
0165901,9
0067409,11
1730768,98
5516464,10
0049917,3
0081648,2
4977530,65
0234588,48
5136128,0
4196832,32
5155780,107
2398241,85
4066836,6
0415678,3
0111817,1
1040002,0
0352622,3
0055844,20
0882795,0
0207639,14
0339707,32
4286742,0
6302160,44
3088364,0
0357111,27
1279976,0
0219251,3
1896788,5
0113141,4
0266437,4
4835894,13
0075857,16
0107752,1
0109275,26
4881276,3
4480568,5
0969701,3
3234196,6
0000574,7
0406501,14
0066463,12
3558642,27
4653486,1
3612984,2
0080743,6
0065501,7
2392451,0
5121816,51
4652532,20
0188503,23
0090217,22
2741624,8
0281094,19
0814005,1
0360377,1
5460530,96
2181867,4
1233198,5
3083006,14
2996228,7
1085496,31
1106447,27
2379082,34
3211400,4
3447830,0
1472059,9
0795376,20
0372884,84
4069316,2
5883632,20
1615916,16
1528710,5
4696310,10
3182620,51
0075294,37
1562910,1
2204282,1
4325400,9
0008550,8
1291566,96
0093603,46
4271820,47
0108489,4
4842646,25
0002101,24
2449638,26
0022883,31
1720073,3
0056804,0
0328420,16
1043532,1
2976152,1
4074084,82
4250566,7
5235880,44
4422164,12
1965162,18
6667360,5
0815744,21
0277794,2
4144332,10
3453052,26
2327888,2
1922551,4
0367628,0
0166709,5
4090552,9
0085672,44
2614816,3
0407047,1
0073911,12
6095616,7
4662420,33
0073302,5
0176200,5
0061382,2
0059931,4
0050261,18
6649108,27
0045919,77
5657028,6
3722062,148
2568862,161
1412528,127
0493405,193
0095098,8
0036621,15
5023260,42
0896815,7
1421376,6
5376052,0
0832865,2
5777418,1
3728746,2
2102508,5
0096149,183
0339736,45
1890472,6
0085253,43
4805816,0
5287168,15
6375308,13
6648926,26
1619856,3
2091295,1
1140871,1
3265262,6
0097113,2
0961210,2
0262225,0
2063618,1
1802183,2
0043444,0
0365677,61
0076193,1
3971162,0
0361450,2
0033597,3
0064336,1
1687889,43
0207973,0
0313300,28
2936884,19
3955808,25
3330774,6
4072326,14
0079626,11
0085733,24
0418131,91
0089470,86
0367623,73
0485161,25
0803093,23
0111293,73
0457993,24
0462482,83
0410650,54
0844894,42
0301454,51
0204686,36
0364376,74
0116033,28
0217579,55
0271172,19
0106156,47
0179861,24
0083096,6
0082611,15
0092615,46
6562866,15
5638094,3
6057856,2
0020321,11
3437372,1
5795086,46
0145400,7
4593196,17
4073166,2
4629266,36
0081760,25
0386504,51
4924942,33
0261703,3
2226423,0
3458550,1
0090914,23
0095922,41
0107894,36
4038806,5
0091817,74
1822308,0
0339881,8
0108169,14
6237208,24
5133392,3
0233657,53
0374286,17
6664120,9
5456104,9
4197642,14
0318763,38
0162212,32
0157262,94
0054368,22
5580536,51
0331295,3
0067711,3
0053225,6
0053977,7
0093615,4
0220652,12
0075845,31
0489663,1
6174392,0
5376196,5
3203620,158
5814592,93
0172180,0
0065616,10
0069497,29
0055916,15
0048231,15
0048458,8
0096118,134
0203082,49
4831682,3
0076852,7
0053247,21
4215858,10
1255891,15
2180549,3
0059927,27
3775176,0
0078576,7
0029578,9
5822160,1
0071295,18
4114744,5
3283804,4
0337479,0
2523934,0
0091262,11
0055746,6
0055740,9
0056373,5
0025054,1
3384180,9
2435076,0
6616074,174
4280822,18
5347932,8
4623902,5
2806390,4
6038600,18
4083052,10
6135036,6
6247936,11
6333052,26
3471440,0
1236434,3
0078539,0
1201590,0
3722248,4
3675466,3
1538221,8
0114427,0
1625140,0
0078330,46
0189503,17
4625334,9
0192145,7
4158096,180
0069502,5
0068314,6
6197094,1
2316204,1975
3717490,510
0218976,6
0353899,4
4688658,0
4042994,8
0109283,7
4705740,24
0078343,40
5644740,5
0337659,19
4932244,15
1186342,28
5173032,52
5455878,4
1950799,21
0054727,25
2610248,1
5078204,25
2179936,18
4575100,1
0054791,3
0010466,5
1941632,0
0256374,17
3291632,1
2515472,1
2229301,1
6141048,1
2870350,1
2514162,0
5361394,1
0477021,1
1562392,1
1950464,1
0248752,22
0250256,5
0253594,7
2401256,177
0109965,37
4573516,39
1212428,231
4456270,5
3071192,23
0492940,16
4897358,10
4110400,1
5460276,139
0079559,6
0069758,3
0063026,6
3113696,48
4416878,5
3349356,1
1629443,26
1234559,6
1319731,0
0810415,4
0824091,8
5442430,998
5076054,2
0129807,0
4214614,0
3853830,11
5774604,2
6095090,16
1518191,4
3636010,2
3283664,0
2872518,295
2039369,2
2589640,1
3948438,1
3210830,2
0264079,1
2711634,0
1564777,132
0425388,11
1442486,17
0113075,5
0108346,6
1264961,2
0094957,18
5034474,61
5598100,5
5639178,4
4291700,8
1753967,14
6571110,1
4882698,4
5788136,39
3886006,3
0104025,7
0103103,6
2989524,22
5929796,2
6279726,5
3958276,2
5538078,7
4258440,102
1512310,23
1762363,3
0110852,9
4181270,3
4514646,24
4794512,3
0231844,27
4661660,6
4714782,213
4827986,52
4291600,84
4943322,115
1661275,100
4623856,14
4365518,18
5843670,21
1777642,4
1815746,23
3793632,0
3039378,1
1778940,3
0897444,17
3560742,16
5307698,7
2084934,13
0222512,7
2091455,21
0906788,26
0795505,33
1278322,46
4442604,15
0082424,1
0068321,3
4838486,5
1080761,1
0095396,5
6490800,2
5471480,4
5226984,23
4156152,6
3171176,11
3062922,0
2951888,15
5032468,18
3616292,8
0075456,13
0424958,12
4255304,267
5033790,8
5160928,24
0095861,1
0042632,3
0065480,17
4261326,37
2378507,138
3610746,90
4145318,6
3406050,1
1073499,3
1567243,1
0965457,0
0220301,0
0263286,2
2016219,1
1337086,1
4240704,3
1562326,2
4226162,0
2816682,4
3663890,0
3864466,0
2829108,0
4228832,1
3741146,2
1564369,35
5339586,3
5066198,0
5126220,3
5297022,1
5269374,2
5250938,0
5434568,1
5325196,0
4188950,1
5103832,0
4188766,1
4199110,3
5748362,0
4872998,3
4878890,0
5038776,4
4512444,1
4966020,0
4888576,0
4851758,1
4566712,1
5298986,0
4766892,1
4693878,0
4816108,0
4552412,1
4328992,0
4653606,3
4660086,0
4552112,1
4519914,1
4454406,4
3765378,0
5652920,0
4604154,0
4286086,0
4280818,0
4767356,0
5782140,1
5467670,5
5699202,5
6460636,7
4571288,10
0326101,1
0326143,3
0322918,3
0323869,1
0805605,6
3088628,4
0456978,1
0456981,1
1135522,0
0456982,2
0456980,4
6528206,5
5749224,2
5981110,8
0102365,3
0309402,10
0234401,1
3606394,5
4341528,5
5038372,7
6333090,12
0064490,5
3180640,1
3043252,38
3544014,20
3520216,22
2248739,20
0221809,12
6328086,1
4978274,55
1196197,7
1284485,10
0139091,7
1134826,12
1478325,33
0467694,2
0991232,3
0781084,26
1319567,5
0881922,3
0288217,6
0059816,5
0860462,9
0963915,14
1485050,2
0349761,0
4543804,1
3433160,21
3000308,0
4795692,21
2722504,11
5259496,5
2083141,0
2014295,5
3953834,3
3797214,2
1942113,1
0110630,1
2318505,5
0033838,7
5997492,23
0042707,42
0038990,49
5923962,52
0068440,10
1016169,0
5538568,6
5886250,1
5736696,3
1133617,3
4466872,0
6170268,0
6184932,0
5875654,0
6165902,2
4973270,0
6017922,1
5841094,1
6264486,6
4985772,1
6114246,6
6039474,3
6292012,0
6191090,0
6297574,0
6114206,3
6295304,1
5841088,3
5707274,2
5932662,0
6007376,0
3562370,0
5773116,2
5630396,1
5773474,1
5200506,0
5661030,2
5708154,0
5791222,0
5675632,1
5566936,1
5275780,0
5596266,0
5223514,2
5066564,8
5708082,0
5369246,8
5378728,0
6051412,0
5223500,0
1439558,16
5900208,0
5537228,13
4396584,6
4655630,21
4901756,11
6438096,16
0098014,40
0871020,34
5430888,4
0084140,7
0441889,4
0221633,40
5509852,0
2644800,0
4400174,3
5137222,2
0376293,5
5753806,1
6257714,7
6386352,4
0433985,9
0853060,10
1294712,1
4305148,17
0082087,5
0887734,10
5076792,34
5020372,22
0061913,4
5207262,9
6125690,4
4464270,0
0398259,11
1789982,9
0108559,6
3202708,9
2418988,0
0488400,4
3089922,5
5138682,5
5446444,0
5639354,63
5635086,141
5328350,14
0070829,1
0087566,5
3521306,2
2569772,3
3525584,5
4299300,8
4666618,6
3996070,0
4686862,31
1663661,5
2290819,2
0164503,1
2375589,5
6540084,8
3350724,3
1691452,23
0166604,13
4671002,36
3170624,0
0278793,8
1603847,2
6451304,11
5594080,22
2962984,20
5541240,89
2062700,99
1144811,14
2487684,2
1454612,3
1259609,6
1282155,4
1783792,2
1611082,3
1897941,3
0991246,2
0112923,6
1233491,1
1194660,0
1693776,2
0423360,5
0460845,4
1245489,5
1313093,1
1221151,3
1685576,0
0266428,2
0863091,5
1703068,0
3134060,3
0494724,9
5586914,4
0904068,5
3589450,3
3687316,9
0076146,2
1242449,0
4147210,39
3181898,15
1947998,38
4185862,8
0141830,9
0082356,2
3953186,16
3288044,1
3037028,7
1785333,18
2393799,0
3003758,4
5590718,0
5212090,0
2768766,3
3206616,8
0395796,16
4958426,4
2271771,4
5140248,6
4982250,3
3175888,14
2338774,6
4340740,3
1417097,0
4513008,0
5350800,0
3456414,2
5535814,5
5662106,8
6078822,3
4524678,3
3335606,84
0071228,1
3500528,11
5526028,6
4411618,21
4964550,0
0885520,17
4556730,1
1500689,2
3788392,5
4627352,12
2170579,4
3889450,4
0019278,17
0024329,11
5792702,2
5897288,2
4711952,3
3254876,0
0116299,32
0079273,11
5507860,5
5493370,0
2414040,10
0413358,6
5224766,2
1281955,0
3459472,3
3950078,9
5571734,187
2407418,2
2403427,2
2060510,4
2174750,6
4924624,17
0007183,7
6298908,0
4956984,1
2231457,0
0118003,3
0348214,3
0083050,15
5134870,25
4818804,5
0907652,5
3691446,16
4227204,0
3583688,2
1976614,0
2818252,7
1641397,3
1334549,7
3456206,12
2368527,1
0855866,2
6282412,3
0259309,0
0213453,2
3349578,16
0038346,17
3717316,5
3809276,7
0204245,7
3468352,1
0316706,5
0029079,1
6020172,0
4084060,2
3707104,114
0267336,4
1554921,4
0122735,7
1700458,1
3259178,15
3900796,6
6343706,9
4027504,18
0111600,2
1423476,0
1177188,0
0195658,6
2966728,4
6438918,12
3407236,1
1314170,12
5614612,13
1900886,2
4746516,3
6273862,0
0066139,5
1094278,7
2122355,4
5770430,12
1340795,5
0070742,17
1002459,6
2472742,9
3946960,6
4490824,4
0211083,0
6408738,14
5222918,28
0783530,5
3585004,9
3153634,27
2917646,4
3587128,1
1226766,15
1842973,6
3611112,2
2263210,2
2918606,48
2672052,4
4011010,25
1330018,23
4242100,13
4372390,29
4680980,56
1138478,2
0395171,8
0367878,11
0489461,15
1230478,1
0167331,18
4482858,3
0061605,4
3214448,9
5358978,9
5559726,7
5599918,6
0328183,6
0037923,11
0039324,28
3893280,19
3622110,77
0369523,2
0362454,26
0030981,13
0313313,1
6176078,1
5286268,2
4731148,94
3828858,7
0249816,4
3210416,3
1781058,53
4465564,292
2250234,43
0075708,4
2580888,3
0432028,9
0106820,2
1505109,2
0091742,3
0493439,12
2133298,1
1135933,29
0942896,12
0480558,2
0416829,0
0093151,0
0841109,6
1148770,3
1297925,7
0977651,0
1740468,22
0353161,14
0428532,13
0081256,1
5465728,1
5517370,0
0156248,9
1922679,14
5764024,30
3037164,6
5309954,24
3322892,126
4241824,8
5039860,14
1769803,2
2057931,4
0069948,18
5095510,13
4795546,18
3778394,1
6184894,28
4641248,5
0452780,4
4834220,29
4328666,3
4363250,32
5271442,52
4444438,12
0164368,13
0054209,9
1219827,982
6265828,503
2396589,129
0380472,4
0078079,1
0073501,7
0097668,4
0088075,3
0095645,0
2212670,7
5294198,44
2081374,9
2175828,6
0055046,2
0005059,3
4412528,8
0136376,28
0072389,14
2249278,4
2860362,2
5450084,10
4626160,2
6186430,5
0493443,3
6137734,3
3171832,70
0423783,18
1092021,6
6113490,0
5979406,0
3315380,42
0293093,1
0196502,0
0196503,1
3846334,3
5271772,11
2654522,3
1156396,4
0177195,14
0117975,1
0100479,4
0103150,6
0024824,7
0150783,0
0149578,1
0117180,11
5335198,0
2592614,384
0072396,2
5726616,815
5359662,0
0113349,77
0075303,1
0105080,3
0093406,16
5690244,6
2352196,0
5815434,0
1295060,5
1979283,4
1566601,6
0970946,0
6304968,0
5221894,17
3607740,0
0113356,7
1753786,15
3877344,1
0107357,17
0207685,6
0029072,0
0068822,2
0125576,3
0137048,2
0070941,1
1500761,3
3175936,6
5974388,14
1242517,1
3949658,31
2585068,8
5329376,26
4448304,5
3381610,10
2494376,46
3874544,223
0443159,1
1262877,5
5437148,2
5325452,56
0054098,28
0438076,2
5486170,4
0179743,10
0058169,4
0057472,5
0057890,14
0059237,15
0060936,15
0064943,4
0067094,11
0286049,20
0093335,2
0309806,2
0070002,10
0048340,36
0051097,11
5792472,15
0040949,4
2771200,1062
0057067,7
0063246,6
0075391,15
0079285,111
0103194,0
4602818,1
3216348,64
2990126,25
5147214,55
5914350,5
1972591,898
0205044,0
6087230,6
0085421,0
0097419,5
4400038,13
2049440,4
5710514,131
5962210,140
5462602,333
0760506,9
1447791,24
0844319,12
0375691,2
0271580,19
3176980,4
0181600,2
0230505,0
0135519,1
0177698,0
0196750,3
0057229,7
0145006,1
0122636,0
3106946,1
3500068,2
1130981,10
0050162,3
1082807,201
1691916,194
0079593,19
0199554,4
3625516,14
4536768,74
3190158,25
3458254,185
1391581,0
2323723,0
0000488,12
2763304,284
0201820,3
1966385,26
0274906,10
0094949,5
3731562,919
3315342,1499
5052448,1458
4425200,827
2278870,33
5017060,17
6104058,3
5186236,14
0224304,2
3472928,2
0061914,12
0144976,0
0179493,1
0295201,2
5113028,1
3212812,1
0091795,11
5084198,3
3557406,8
3297382,25
